[Draw] IDLE. PlayerPos: (0, -0.5, 0)
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
  Enemy 14: Pos=(4.2, -0.5, -10.2), State=0, Dist=15.5634
  Enemy 15: Pos=(4.2, -0.5, -7), State=0, Dist=14.6038
  Enemy 16: Pos=(4.2, -0.5, -3.8), State=0, Dist=14.311
  -> No Target in range.
[Draw] IDLE. PlayerPos: (-10.1083, -0.5, -4.07711)
  Enemy 1: Pos=(-5.4, -0.5, -13.4), State=0, Dist=10.4444
  Enemy 2: Pos=(-5.4, -0.5, -10.2), State=0, Dist=7.72388
  Enemy 3: Pos=(-5.4, -0.5, -7), State=0, Dist=5.54183
  Enemy 4: Pos=(-5.4, -0.5, -3.8), State=0, Dist=4.7165
  Enemy 5: Pos=(-2.2, -0.5, -13.4), State=0, Dist=12.2253
  Enemy 6: Pos=(-2.2, -0.5, -10.2), State=0, Dist=10.0016
  Enemy 7: Pos=(-2.2, -0.5, -7), State=0, Dist=8.43121
  Enemy 8: Pos=(-2.2, -0.5, -3.8), State=0, Dist=7.9132
  Enemy 9: Pos=(1, -0.5, -13.4), State=0, Dist=14.5021
  Enemy 10: Pos=(1, -0.5, -10.2), State=0, Dist=12.6841
  Enemy 11: Pos=(1, -0.5, -7), State=0, Dist=11.4865
  Enemy 12: Pos=(1, -0.5, -3.8), State=0, Dist=11.1118
  Enemy 13: Pos=(4.2, -0.5, -13.4), State=0, Dist=17.0776
